OCV	 Uload   SOC     Rw	  [ ] 
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.915 	 68 	 0.54 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.978 	 3.920 	 68 	 0.49 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.920 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.983 	 3.930 	 68 	 0.45 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.983 	 3.930 	 68 	 0.45 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.930 	 68 	 0.45 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.983 	 3.930 	 68 	 0.45 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.983 	 3.925 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.925 	 68 	 0.53 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.935 	 70 	 0.45 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.935 	 70 	 0.45 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.993 	 3.930 	 68 	 0.53 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.935 	 70 	 0.45 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.993 	 3.930 	 68 	 0.53 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.935 	 70 	 0.45 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.930 	 68 	 0.53 	  Ohm
3.988 	 3.930 	 68 	 0.49 	  Ohm
3.988 	 3.935 	 70 	 0.45 	  Ohm
3.988 	 3.935 	 70 	 0.45 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.939 	 70 	 0.45 	  Ohm
3.993 	 3.939 	 70 	 0.45 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.993 	 3.939 	 70 	 0.45 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.993 	 3.939 	 70 	 0.45 	  Ohm
3.993 	 3.939 	 70 	 0.45 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
4.003 	 3.939 	 70 	 0.53 	  Ohm
3.998 	 3.944 	 70 	 0.45 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.993 	 3.935 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
3.998 	 3.944 	 70 	 0.45 	  Ohm
4.003 	 3.939 	 70 	 0.53 	  Ohm
3.998 	 3.944 	 70 	 0.45 	  Ohm
3.998 	 3.944 	 70 	 0.45 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
3.998 	 3.939 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.939 	 70 	 0.53 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
4.003 	 3.944 	 70 	 0.49 	  Ohm
